sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20319,2023-03-27,BE_SHOP_DACH,52,610.664010206999,54,2023,3,27
BE20319,2023-03-28,BE_SHOP_DACH,71,1247.356244696,76,2023,3,28
BE20319,2023-03-29,BE_SHOP_DACH,57,1017.484740879,62,2023,3,29
BE20319,2023-03-30,BE_SHOP_DACH,59,925.428207312,61,2023,3,30
BE20319,2023-03-31,BE_SHOP_DACH,43,807.118096863999,46,2023,3,31
BE20319,2023-04-03,BE_SHOP_DACH,43,794.160322859,46,2023,4,3
BE20319,2023-04-05,BE_SHOP_DACH,46,987.459473252,48,2023,4,5
BE20319,2023-04-09,BE_SHOP_DACH,44,773.344859815,52,2023,4,9
BE20319,2023-04-10,BE_SHOP_DACH,82,1184.708224311,85,2023,4,10
BE20319,2023-04-11,BE_SHOP_DACH,71,1444.02975362399,76,2023,4,11
BE20319,2023-04-12,BE_SHOP_DACH,72,1116.610229402,75,2023,4,12
BE20319,2023-04-13,BE_SHOP_DACH,48,684.1526763,50,2023,4,13
BE20319,2023-04-14,BE_SHOP_DACH,63,996.651486838,65,2023,4,14
BE20319,2023-04-17,BE_SHOP_DACH,44,802.204817341,48,2023,4,17
BE20319,2023-04-19,BE_SHOP_DACH,58,950.632115556,59,2023,4,19
BE20319,2023-04-24,BE_SHOP_DACH,56,992.589209864999,58,2023,4,24
BE20319,2023-04-25,BE_SHOP_DACH,60,1069.647935436,69,2023,4,25
BE20319,2023-04-26,BE_SHOP_DACH,41,789.297451156,42,2023,4,26
BE20319,2023-04-27,BE_SHOP_DACH,48,936.5653695884,51,2023,4,27
BE20319,2023-04-28,BE_SHOP_DACH,70,1573.067833482,72,2023,4,28
BE20319,2023-04-29,BE_SHOP_DACH,42,772.307051831,45,2023,4,29
BE20319,2023-04-30,BE_SHOP_DACH,43,765.060186918,45,2023,4,30
BE20319,2023-05-02,BE_SHOP_DACH,128,1450.04310960949,143,2023,5,2
BE20319,2023-05-03,BE_SHOP_DACH,62,762.255140188999,67,2023,5,3
BE20319,2023-05-04,BE_SHOP_DACH,90,1222.419201365,99,2023,5,4
BE20319,2023-05-05,BE_SHOP_DACH,95,1214.2649957575,103,2023,5,5
BE20319,2023-05-06,BE_SHOP_DACH,42,736.3573831795,47,2023,5,6
BE20319,2023-05-07,BE_SHOP_DACH,99,906.377017850499,105,2023,5,7
BE20319,2023-05-08,BE_SHOP_DACH,123,1384.486261686,133,2023,5,8
BE20319,2023-05-09,BE_SHOP_DACH,164,1995.7344095275,171,2023,5,9
BE20319,2023-05-10,BE_SHOP_DACH,42,447.621410374,47,2023,5,10
BE20319,2023-05-13,BE_SHOP_DACH,5,136.990654206,6,2023,5,13
BE20319,2023-05-23,BE_SHOP_DACH,71,1070.679813087,73,2023,5,23
BE20319,2023-05-24,BE_SHOP_DACH,84,1606.200594746,94,2023,5,24
BE20319,2023-05-26,BE_SHOP_DACH,46,808.855683947,51,2023,5,26
BE20319,2023-05-27,BE_SHOP_DACH,40,795.731860669,42,2023,5,27
