sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20196,2022-01-04,BE_SHOP_INT,2,35.658767772,2,2022,1,4
BE20196,2022-01-06,BE_SHOP_INT,1,15.848341232,1,2022,1,6
BE20196,2022-01-08,BE_SHOP_INT,1,15.848341232,1,2022,1,8
BE20196,2022-01-17,BE_SHOP_INT,1,17.829383886,1,2022,1,17
BE20196,2022-01-20,BE_SHOP_INT,1,15.848341232,1,2022,1,20
BE20196,2022-01-21,BE_SHOP_INT,1,15.848341232,1,2022,1,21
BE20196,2022-01-23,BE_SHOP_INT,2,39.62085308,2,2022,1,23
BE20196,2022-01-25,BE_SHOP_INT,1,15.848341232,1,2022,1,25
BE20196,2022-01-28,BE_SHOP_INT,1,15.848341232,1,2022,1,28
BE20196,2022-01-30,BE_SHOP_INT,1,15.848341232,1,2022,1,30
BE20196,2022-01-31,BE_SHOP_INT,5,99.0521327,6,2022,1,31
BE20196,2022-02-02,BE_SHOP_INT,2,39.34313682,2,2022,2,2
BE20196,2022-02-03,BE_SHOP_INT,1,19.81042654,1,2022,2,3
BE20196,2022-02-05,BE_SHOP_INT,1,15.848341232,1,2022,2,5
BE20196,2022-02-10,BE_SHOP_INT,1,19.81042654,1,2022,2,10
BE20196,2022-02-15,BE_SHOP_INT,1,19.81042654,1,2022,2,15
BE20196,2022-02-17,BE_SHOP_INT,1,19.81042654,1,2022,2,17
BE20196,2022-02-18,BE_SHOP_INT,2,55.247021304,3,2022,2,18
BE20196,2022-02-27,BE_SHOP_INT,1,19.81042654,1,2022,2,27
BE20196,2022-02-28,BE_SHOP_INT,1,15.626168224,1,2022,2,28
BE20196,2022-03-04,BE_SHOP_INT,1,19.81042654,1,2022,3,4
BE20196,2022-03-08,BE_SHOP_INT,1,15.848341232,1,2022,3,8
BE20196,2022-03-10,BE_SHOP_INT,2,51.507109004,3,2022,3,10
BE20196,2022-03-14,BE_SHOP_INT,1,19.81042654,1,2022,3,14
BE20196,2022-03-15,BE_SHOP_INT,2,51.062762988,3,2022,3,15
BE20196,2022-03-20,BE_SHOP_INT,2,56.558767772,3,2022,3,20
BE20196,2022-03-21,BE_SHOP_INT,2,35.658767772,2,2022,3,21
BE20196,2022-03-22,BE_SHOP_INT,2,31.696682464,2,2022,3,22
BE20196,2022-03-23,BE_SHOP_INT,1,19.81042654,1,2022,3,23
BE20196,2022-03-27,BE_SHOP_INT,1,16.838862559,1,2022,3,27
BE20196,2022-03-30,BE_SHOP_INT,1,19.81042654,1,2022,3,30
BE20196,2022-03-31,BE_SHOP_INT,1,35.658767772,2,2022,3,31
BE20196,2022-04-06,BE_SHOP_INT,1,15.848341232,1,2022,4,6
BE20196,2022-04-07,BE_SHOP_INT,2,35.658767772,2,2022,4,7
BE20196,2022-04-11,BE_SHOP_INT,2,36.526168224,2,2022,4,11
BE20196,2022-04-13,BE_SHOP_INT,1,14.857819905,1,2022,4,13
BE20196,2022-04-14,BE_SHOP_INT,1,14.6495327099999,1,2022,4,14
BE20196,2022-04-17,BE_SHOP_INT,1,19.81042654,1,2022,4,17
BE20196,2022-04-19,BE_SHOP_INT,1,39.62085308,2,2022,4,19
BE20196,2022-04-21,BE_SHOP_INT,1,15.848341232,1,2022,4,21
BE20196,2022-04-27,BE_SHOP_INT,1,19.81042654,1,2022,4,27
BE20196,2022-04-29,BE_SHOP_INT,1,15.848341232,1,2022,4,29
BE20196,2022-04-30,BE_SHOP_INT,1,20.9,1,2022,4,30
BE20196,2022-05-01,BE_SHOP_INT,1,19.81042654,1,2022,5,1
BE20196,2022-05-05,BE_SHOP_INT,1,39.62085308,2,2022,5,5
