sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20198,2022-01-03,BE_SHOP_DACH,2,86.86261682,2,2022,1,3
BE20198,2022-01-04,BE_SHOP_DACH,1,41.96261682,1,2022,1,4
BE20198,2022-01-07,BE_SHOP_DACH,2,119.593457937,3,2022,1,7
BE20198,2022-01-08,BE_SHOP_DACH,2,142.672897188,4,2022,1,8
BE20198,2022-01-09,BE_SHOP_DACH,2,81.63636364,2,2022,1,9
BE20198,2022-01-10,BE_SHOP_DACH,1,41.96261682,1,2022,1,10
BE20198,2022-01-11,BE_SHOP_DACH,3,192.093415462999,5,2022,1,11
BE20198,2022-01-12,BE_SHOP_DACH,1,37.766355138,1,2022,1,12
BE20198,2022-01-13,BE_SHOP_DACH,2,82.78079864,2,2022,1,13
BE20198,2022-01-14,BE_SHOP_DACH,2,119.593457937,3,2022,1,14
BE20198,2022-01-15,BE_SHOP_DACH,1,41.96261682,1,2022,1,15
BE20198,2022-01-16,BE_SHOP_DACH,3,167.85046728,4,2022,1,16
BE20198,2022-01-17,BE_SHOP_DACH,1,41.96261682,1,2022,1,17
BE20198,2022-01-18,BE_SHOP_DACH,1,37.766355138,1,2022,1,18
BE20198,2022-01-19,BE_SHOP_DACH,3,218.205607464,6,2022,1,19
BE20198,2022-01-20,BE_SHOP_DACH,1,37.766355138,1,2022,1,20
BE20198,2022-01-21,BE_SHOP_DACH,2,79.728971958,2,2022,1,21
BE20198,2022-01-22,BE_SHOP_DACH,1,37.766355138,1,2022,1,22
BE20198,2022-01-24,BE_SHOP_DACH,4,138.476635506,4,2022,1,24
BE20198,2022-01-25,BE_SHOP_DACH,1,83.92523364,2,2022,1,25
BE20198,2022-01-26,BE_SHOP_DACH,3,115.397196255,3,2022,1,26
BE20198,2022-01-27,BE_SHOP_DACH,4,341.156074757,9,2022,1,27
BE20198,2022-01-29,BE_SHOP_DACH,3,95.655692436,3,2022,1,29
BE20198,2022-02-01,BE_SHOP_DACH,2,62.94392523,2,2022,2,1
BE20198,2022-02-02,BE_SHOP_DACH,3,111.067417162,3,2022,2,2
BE20198,2022-02-04,BE_SHOP_DACH,2,75.532710276,2,2022,2,4
BE20198,2022-02-06,BE_SHOP_DACH,2,75.532710276,2,2022,2,6
BE20198,2022-02-07,BE_SHOP_DACH,3,121.691588778,3,2022,2,7
BE20198,2022-02-08,BE_SHOP_DACH,1,37.766355138,1,2022,2,8
BE20198,2022-02-09,BE_SHOP_DACH,1,33.570093456,1,2022,2,9
BE20198,2022-02-12,BE_SHOP_DACH,2,249.48683092,6,2022,2,12
BE20198,2022-02-13,BE_SHOP_DACH,1,125.88785046,3,2022,2,13
BE20198,2022-02-14,BE_SHOP_DACH,1,125.88785046,3,2022,2,14
BE20198,2022-02-15,BE_SHOP_DACH,1,35.668224297,1,2022,2,15
BE20198,2022-02-16,BE_SHOP_DACH,2,77.630841117,2,2022,2,16
BE20198,2022-02-17,BE_SHOP_DACH,2,83.92523364,2,2022,2,17
BE20198,2022-02-18,BE_SHOP_DACH,1,107.004672891,3,2022,2,18
BE20198,2022-02-19,BE_SHOP_DACH,3,131.76261682,3,2022,2,19
