sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20293,2022-10-21,BE_SHOP_DACH,1,17.918181819,1,2022,10,21
BE20293,2022-10-24,BE_SHOP_DACH,2,36.282922686,2,2022,10,24
BE20293,2022-10-26,BE_SHOP_DACH,2,34.794392524,2,2022,10,26
BE20293,2022-10-27,BE_SHOP_DACH,1,16.373831776,1,2022,10,27
BE20293,2022-10-28,BE_SHOP_DACH,1,16.373831776,1,2022,10,28
BE20293,2022-10-29,BE_SHOP_DACH,1,16.373831776,1,2022,10,29
BE20293,2022-10-30,BE_SHOP_DACH,1,16.373831776,1,2022,10,30
BE20293,2022-11-04,BE_SHOP_DACH,1,19.71,1,2022,11,4
BE20293,2022-11-05,BE_SHOP_DACH,1,20.46728972,1,2022,11,5
BE20293,2022-11-06,BE_SHOP_DACH,1,20.46728972,1,2022,11,6
BE20293,2022-11-09,BE_SHOP_DACH,2,35.041746026,2,2022,11,9
BE20293,2022-11-10,BE_SHOP_DACH,2,34.794392524,2,2022,11,10
BE20293,2022-11-11,BE_SHOP_DACH,1,19.90909091,1,2022,11,11
BE20293,2022-11-13,BE_SHOP_DACH,1,20.46728972,1,2022,11,13
BE20293,2022-11-14,BE_SHOP_DACH,1,40.93457944,2,2022,11,14
BE20293,2022-11-15,BE_SHOP_DACH,2,40.93457944,2,2022,11,15
BE20293,2022-11-16,BE_SHOP_DACH,1,18.420560748,1,2022,11,16
BE20293,2022-11-17,BE_SHOP_DACH,1,40.93457944,2,2022,11,17
BE20293,2022-11-18,BE_SHOP_DACH,1,18.420560748,1,2022,11,18
BE20293,2022-11-20,BE_SHOP_DACH,1,8.186915888,1,2022,11,20
BE20293,2022-11-23,BE_SHOP_DACH,2,61.40186916,4,2022,11,23
BE20293,2022-11-24,BE_SHOP_DACH,2,31.724299066,2,2022,11,24
BE20293,2022-11-27,BE_SHOP_DACH,2,35.81775701,2,2022,11,27
BE20293,2022-11-28,BE_SHOP_DACH,4,71.6355140199999,5,2022,11,28
BE20293,2022-11-29,BE_SHOP_DACH,2,28.6542056079999,2,2022,11,29
BE20293,2022-12-04,BE_SHOP_DACH,1,19.90909091,1,2022,12,4
