sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20090,2022-01-27,BE_SHOP_DACH,91,899.381865011999,125,2022,1,27
BE20090,2022-01-28,BE_SHOP_DACH,150,1201.21767643,224,2022,1,28
BE20090,2022-01-29,BE_SHOP_DACH,69,512.258793604,100,2022,1,29
BE20090,2022-01-30,BE_SHOP_DACH,242,1424.91635398749,338,2022,1,30
BE20090,2022-01-31,BE_SHOP_DACH,186,1466.70943092599,258,2022,1,31
BE20090,2022-02-01,BE_SHOP_DACH,53,531.510280427999,68,2022,2,1
BE20090,2022-02-07,BE_SHOP_DACH,75,892.073704438,94,2022,2,7
BE20090,2022-02-08,BE_SHOP_DACH,43,358.458453737999,50,2022,2,8
BE20090,2022-02-15,BE_SHOP_DACH,61,718.132289798,76,2022,2,15
BE20090,2022-02-16,BE_SHOP_DACH,44,553.966822493999,62,2022,2,16
BE20090,2022-02-18,BE_SHOP_DACH,47,690.980288945999,61,2022,2,18
BE20090,2022-02-20,BE_SHOP_DACH,51,370.89812665,61,2022,2,20
BE20090,2022-02-21,BE_SHOP_DACH,41,497.88364492,47,2022,2,21
BE20090,2022-02-22,BE_SHOP_DACH,40,395.068011939999,50,2022,2,22
BE20090,2022-02-23,BE_SHOP_DACH,40,438.024214153999,49,2022,2,23
BE20090,2022-02-27,BE_SHOP_DACH,54,484.566270233999,75,2022,2,27
BE20090,2022-02-28,BE_SHOP_DACH,67,527.32149539,82,2022,2,28
BE20090,2022-03-01,BE_SHOP_DACH,52,505.51019547,59,2022,3,1
BE20090,2022-03-03,BE_SHOP_DACH,40,530.039974571999,57,2022,3,3
BE20090,2022-03-06,BE_SHOP_DACH,42,514.755140241999,51,2022,3,6
BE20090,2022-03-08,BE_SHOP_DACH,40,454.938020443999,54,2022,3,8
BE20090,2022-03-09,BE_SHOP_DACH,40,463.749277878,54,2022,3,9
BE20090,2022-03-13,BE_SHOP_DACH,68,904.164061275999,87,2022,3,13
BE20090,2022-03-14,BE_SHOP_DACH,50,604.412064639999,70,2022,3,14
BE20090,2022-03-16,BE_SHOP_DACH,68,883.948942324,88,2022,3,16
BE20090,2022-03-17,BE_SHOP_DACH,46,638.250254957999,53,2022,3,17
BE20090,2022-03-22,BE_SHOP_DACH,45,497.4233828765,56,2022,3,22
BE20090,2022-03-23,BE_SHOP_DACH,87,1478.852676466,122,2022,3,23
BE20090,2022-03-24,BE_SHOP_DACH,41,404.915887895999,58,2022,3,24
BE20090,2022-03-28,BE_SHOP_DACH,94,1404.480586398,138,2022,3,28
BE20090,2022-03-29,BE_SHOP_DACH,112,1579.20559599399,142,2022,3,29
BE20090,2022-03-30,BE_SHOP_DACH,227,1608.641546488,258,2022,3,30
BE20090,2022-03-31,BE_SHOP_DACH,109,835.482795337999,132,2022,3,31
BE20090,2022-04-01,BE_SHOP_DACH,51,429.350467338,70,2022,4,1
BE20090,2022-04-02,BE_SHOP_DACH,118,682.771962687999,133,2022,4,2
BE20090,2022-04-03,BE_SHOP_DACH,59,451.033776602,79,2022,4,3
BE20090,2022-04-05,BE_SHOP_DACH,60,594.130751991999,79,2022,4,5
BE20090,2022-04-06,BE_SHOP_DACH,40,456.038105401999,57,2022,4,6
BE20090,2022-04-10,BE_SHOP_DACH,49,483.071635549999,68,2022,4,10
BE20090,2022-04-11,BE_SHOP_DACH,399,2966.77682277,615,2022,4,11
BE20090,2022-04-12,BE_SHOP_DACH,442,2844.55526795399,640,2022,4,12
BE20090,2022-04-13,BE_SHOP_DACH,87,613.937319524,129,2022,4,13
BE20090,2022-04-27,BE_SHOP_DACH,112,1343.149791998,141,2022,4,27
BE20090,2022-04-28,BE_SHOP_DACH,62,692.841971192,74,2022,4,28
BE20090,2022-05-01,BE_SHOP_DACH,41,346.738317795999,56,2022,5,1
BE20090,2022-05-02,BE_SHOP_DACH,61,673.875025559999,79,2022,5,2
BE20090,2022-05-03,BE_SHOP_DACH,63,937.868972058,96,2022,5,3
BE20090,2022-05-04,BE_SHOP_DACH,68,745.84596864,107,2022,5,4
BE20090,2022-05-05,BE_SHOP_DACH,40,322.303738353999,60,2022,5,5
BE20090,2022-05-08,BE_SHOP_DACH,42,284.127616851999,51,2022,5,8
BE20090,2022-05-11,BE_SHOP_DACH,70,660.897196336,89,2022,5,11
BE20090,2022-05-12,BE_SHOP_DACH,44,541.05140193,61,2022,5,12
BE20090,2022-05-13,BE_SHOP_DACH,45,489.649932079999,63,2022,5,13
BE20090,2022-05-16,BE_SHOP_DACH,116,1646.569091094,145,2022,5,16
BE20090,2022-05-17,BE_SHOP_DACH,68,933.834622029999,83,2022,5,17
BE20090,2022-05-22,BE_SHOP_DACH,45,384.966270219999,64,2022,5,22
