sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20335,2023-05-28,BE_SHOP_INT,1,21.3668246454,1,2023,5,28
BE20335,2023-05-29,BE_SHOP_INT,1,27.39336493,1,2023,5,29
BE20335,2023-05-31,BE_SHOP_INT,3,70.1270142208,3,2023,5,31
BE20335,2023-06-03,BE_SHOP_INT,2,49.308056874,2,2023,6,3
BE20335,2023-06-04,BE_SHOP_INT,1,49.308056874,2,2023,6,4
BE20335,2023-06-05,BE_SHOP_INT,2,73.962085311,3,2023,6,5
BE20335,2023-06-06,BE_SHOP_INT,1,24.654028437,1,2023,6,6
BE20335,2023-06-08,BE_SHOP_INT,1,10.957345972,1,2023,6,8
BE20335,2023-06-10,BE_SHOP_INT,1,24.654028437,1,2023,6,10
BE20335,2023-06-11,BE_SHOP_INT,2,49.308056874,2,2023,6,11
BE20335,2023-06-13,BE_SHOP_INT,2,45.034691944,2,2023,6,13
BE20335,2023-06-15,BE_SHOP_INT,1,27.39336493,1,2023,6,15
BE20335,2023-06-18,BE_SHOP_INT,1,27.39336493,1,2023,6,18
BE20335,2023-06-20,BE_SHOP_INT,1,28.34123223,1,2023,6,20
BE20335,2023-06-22,BE_SHOP_INT,1,29.9,1,2023,6,22
BE20335,2023-06-27,BE_SHOP_INT,1,22.672985784,1,2023,6,27
BE20335,2023-06-29,BE_SHOP_INT,2,45.345971568,2,2023,6,29
BE20335,2023-07-02,BE_SHOP_INT,2,45.345971568,2,2023,7,2
BE20335,2023-07-04,BE_SHOP_INT,1,25.507109007,1,2023,7,4
BE20335,2023-07-05,BE_SHOP_INT,2,25.507109007,4,2023,7,5
BE20335,2023-07-06,BE_SHOP_INT,2,28.34123223,3,2023,7,6
BE20335,2023-07-07,BE_SHOP_INT,1,25.507109007,1,2023,7,7
BE20335,2023-07-08,BE_SHOP_INT,2,26.69642857,4,2023,7,8
BE20335,2023-07-10,BE_SHOP_INT,5,89.376100208,6,2023,7,10
BE20335,2023-07-11,BE_SHOP_INT,2,22.672985784,3,2023,7,11
BE20335,2023-07-12,BE_SHOP_INT,1,28.34123223,1,2023,7,12
BE20335,2023-07-13,BE_SHOP_INT,1,23.92,1,2023,7,13
BE20335,2023-07-14,BE_SHOP_INT,2,45.345971568,2,2023,7,14
BE20335,2023-07-16,BE_SHOP_INT,2,22.672985784,3,2023,7,16
BE20335,2023-07-17,BE_SHOP_INT,1,25.507109007,1,2023,7,17
BE20335,2023-07-20,BE_SHOP_INT,1,25.507109007,1,2023,7,20
BE20335,2023-07-22,BE_SHOP_INT,1,25.507109007,1,2023,7,22
BE20335,2023-07-24,BE_SHOP_INT,2,45.345971568,2,2023,7,24
BE20335,2023-07-26,BE_SHOP_INT,1,28.34123223,1,2023,7,26
BE20335,2023-07-27,BE_SHOP_INT,1,22.672985784,3,2023,7,27
BE20335,2023-07-31,BE_SHOP_INT,1,22.672985784,1,2023,7,31
BE20335,2023-08-01,BE_SHOP_INT,1,22.672985784,1,2023,8,1
BE20335,2023-08-02,BE_SHOP_INT,1,22.672985784,1,2023,8,2
BE20335,2023-08-03,BE_SHOP_INT,1,22.672985784,1,2023,8,3
BE20335,2023-08-11,BE_SHOP_INT,3,80.758341237,3,2023,8,11
BE20335,2023-08-14,BE_SHOP_INT,1,25.507109007,1,2023,8,14
