sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20182,2022-06-18,BE_SHOP_INT,2,47.8493601904999,2,2022,6,18
BE20182,2022-06-20,BE_SHOP_INT,1,21.914691944,1,2022,6,20
BE20182,2022-06-23,BE_SHOP_INT,1,23.2843601905,1,2022,6,23
BE20182,2022-06-24,BE_SHOP_INT,1,23.2843601905,1,2022,6,24
BE20182,2022-06-27,BE_SHOP_INT,4,101.355450241,4,2022,6,27
BE20182,2022-07-01,BE_SHOP_INT,1,54.78672986,2,2022,7,1
BE20182,2022-07-02,BE_SHOP_INT,1,22.9579439215,1,2022,7,2
BE20182,2022-07-03,BE_SHOP_INT,5,116.095384683499,5,2022,7,3
BE20182,2022-07-05,BE_SHOP_INT,3,69.8530805715,3,2022,7,5
BE20182,2022-07-06,BE_SHOP_INT,3,159.924768571499,6,2022,7,6
BE20182,2022-07-07,BE_SHOP_INT,1,24.308411211,1,2022,7,7
BE20182,2022-07-10,BE_SHOP_INT,1,23.2843601905,1,2022,7,10
BE20182,2022-07-11,BE_SHOP_INT,1,24.654028437,1,2022,7,11
BE20182,2022-07-12,BE_SHOP_INT,1,23.2843601905,1,2022,7,12
BE20182,2022-07-14,BE_SHOP_INT,2,41.090047395,2,2022,7,14
BE20182,2022-07-15,BE_SHOP_INT,1,23.2843601905,1,2022,7,15
BE20182,2022-07-16,BE_SHOP_INT,4,84.919431283,4,2022,7,16
BE20182,2022-07-19,BE_SHOP_INT,4,82.18009479,4,2022,7,19
BE20182,2022-07-20,BE_SHOP_INT,3,82.18009479,4,2022,7,20
BE20182,2022-07-24,BE_SHOP_INT,2,46.242304112,2,2022,7,24
BE20182,2022-07-26,BE_SHOP_INT,2,46.568720381,2,2022,7,26
BE20182,2022-07-27,BE_SHOP_INT,3,69.8530805715,3,2022,7,27
BE20182,2022-07-28,BE_SHOP_INT,1,23.2843601905,1,2022,7,28
BE20182,2022-07-30,BE_SHOP_INT,2,54.78672986,2,2022,7,30
BE20182,2022-07-31,BE_SHOP_INT,2,46.568720381,2,2022,7,31
BE20182,2022-08-01,BE_SHOP_INT,1,21.607476632,1,2022,8,1
BE20182,2022-08-03,BE_SHOP_INT,1,27.39336493,3,2022,8,3
BE20182,2022-08-05,BE_SHOP_INT,1,21.914691944,1,2022,8,5
BE20182,2022-08-07,BE_SHOP_INT,1,24.654028437,1,2022,8,7
BE20182,2022-08-08,BE_SHOP_INT,1,22.9579439215,1,2022,8,8
BE20182,2022-08-11,BE_SHOP_INT,1,23.2843601905,1,2022,8,11
BE20182,2022-08-12,BE_SHOP_INT,1,27.39336493,1,2022,8,12
BE20182,2022-08-14,BE_SHOP_INT,1,27.39336493,1,2022,8,14
BE20182,2022-08-16,BE_SHOP_INT,3,69.8530805715,3,2022,8,16
BE20182,2022-08-17,BE_SHOP_INT,2,46.568720381,2,2022,8,17
BE20182,2022-08-18,BE_SHOP_INT,1,23.2843601905,1,2022,8,18
BE20182,2022-08-21,BE_SHOP_INT,2,50.6777251205,2,2022,8,21
BE20182,2022-08-22,BE_SHOP_INT,1,23.2843601905,1,2022,8,22
BE20182,2022-08-23,BE_SHOP_INT,1,43.829383888,2,2022,8,23
BE20182,2022-08-24,BE_SHOP_INT,3,66.7873278095,3,2022,8,24
BE20182,2022-08-27,BE_SHOP_INT,2,50.6777251205,2,2022,8,27
BE20182,2022-08-28,BE_SHOP_INT,1,27.39336493,1,2022,8,28
BE20182,2022-08-29,BE_SHOP_INT,2,183.970766684,7,2022,8,29
BE20182,2022-08-31,BE_SHOP_INT,1,21.914691944,1,2022,8,31
BE20182,2022-09-01,BE_SHOP_INT,1,27.39336493,1,2022,9,1
BE20182,2022-09-02,BE_SHOP_INT,1,144.5,5,2022,9,2
BE20182,2022-09-03,BE_SHOP_INT,2,46.568720381,2,2022,9,3
BE20182,2022-09-04,BE_SHOP_INT,1,20.5450236975,1,2022,9,4
BE20182,2022-09-05,BE_SHOP_INT,2,49.308056874,2,2022,9,5
BE20182,2022-09-06,BE_SHOP_INT,4,104.094786734,4,2022,9,6
BE20182,2022-09-07,BE_SHOP_INT,3,97.848075468,4,2022,9,7
BE20182,2022-09-08,BE_SHOP_INT,2,76.701421804,3,2022,9,8
BE20182,2022-09-10,BE_SHOP_INT,1,43.829383888,2,2022,9,10
BE20182,2022-09-18,BE_SHOP_INT,1,27.39336493,1,2022,9,18
BE20182,2022-09-19,BE_SHOP_INT,2,136.96682465,5,2022,9,19
BE20182,2022-09-20,BE_SHOP_INT,1,27.39336493,1,2022,9,20
BE20182,2022-09-24,BE_SHOP_INT,1,27.39336493,1,2022,9,24
BE20182,2022-09-25,BE_SHOP_INT,2,54.78672986,2,2022,9,25
BE20182,2022-09-26,BE_SHOP_INT,3,102.999052144,5,2022,9,26
BE20182,2022-09-27,BE_SHOP_INT,2,49.308056874,2,2022,9,27
BE20182,2022-09-28,BE_SHOP_INT,1,27.39336493,1,2022,9,28
BE20182,2022-09-29,BE_SHOP_INT,1,24.654028437,1,2022,9,29
BE20182,2022-10-03,BE_SHOP_INT,2,54.78672986,2,2022,10,3
BE20182,2022-10-05,BE_SHOP_INT,1,41.06168224,2,2022,10,5
BE20182,2022-10-06,BE_SHOP_INT,2,70.938388624,3,2022,10,6
BE20182,2022-10-08,BE_SHOP_INT,3,56.644549752,3,2022,10,8
BE20182,2022-10-09,BE_SHOP_INT,1,37.763033168,2,2022,10,9
BE20182,2022-10-11,BE_SHOP_INT,1,21.241706157,1,2022,10,11
BE20182,2022-10-13,BE_SHOP_INT,3,108.568720358,5,2022,10,13
BE20182,2022-10-14,BE_SHOP_INT,1,42.483412314,2,2022,10,14
BE20182,2022-10-16,BE_SHOP_INT,1,23.60189573,1,2022,10,16
BE20182,2022-10-17,BE_SHOP_INT,2,93.2274881335,5,2022,10,17
BE20182,2022-10-18,BE_SHOP_INT,1,21.241706157,1,2022,10,18
BE20182,2022-10-19,BE_SHOP_INT,2,44.843601887,2,2022,10,19
