sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20090,2022-01-31,BE_SHOP_INT,54,484.7542630995,83,2022,1,31
BE20090,2022-02-04,BE_SHOP_INT,4,42.483412314,6,2022,2,4
BE20090,2022-02-16,BE_SHOP_INT,55,694.795088067,77,2022,2,16
BE20090,2022-02-17,BE_SHOP_INT,46,486.204566525,62,2022,2,17
BE20090,2022-02-27,BE_SHOP_INT,45,525.8480311155,64,2022,2,27
BE20090,2022-03-01,BE_SHOP_INT,87,895.410705416999,141,2022,3,1
BE20090,2022-03-02,BE_SHOP_INT,100,860.6254815355,146,2022,3,2
BE20090,2022-04-05,BE_SHOP_INT,114,1177.508504031,200,2022,4,5
BE20090,2022-04-06,BE_SHOP_INT,51,492.452451531999,80,2022,4,6
BE20090,2022-04-07,BE_SHOP_INT,59,659.391748116999,80,2022,4,7
BE20090,2022-04-12,BE_SHOP_INT,61,646.195641467,105,2022,4,12
BE20090,2022-04-14,BE_SHOP_INT,46,475.5781989595,70,2022,4,14
BE20090,2022-04-16,BE_SHOP_INT,5,42.483412314,8,2022,4,16
BE20090,2022-04-28,BE_SHOP_INT,44,264.341232176,75,2022,4,28
BE20090,2022-05-10,BE_SHOP_INT,47,402.4123221965,73,2022,5,10
BE20090,2022-05-18,BE_SHOP_INT,42,481.478672891999,69,2022,5,18
BE20090,2022-05-19,BE_SHOP_INT,54,712.402267689499,91,2022,5,19
BE20090,2022-05-25,BE_SHOP_INT,62,238.379146873,123,2022,5,25
BE20090,2022-05-26,BE_SHOP_INT,94,536.9431278575,176,2022,5,26
BE20090,2022-05-31,BE_SHOP_INT,56,515.701421700499,97,2022,5,31
BE20090,2022-06-01,BE_SHOP_INT,41,379.990521252999,76,2022,6,1
BE20090,2022-06-06,BE_SHOP_INT,57,517.453917631,103,2022,6,6
BE20090,2022-06-07,BE_SHOP_INT,58,822.384454819999,91,2022,6,7
BE20090,2022-06-08,BE_SHOP_INT,57,428.661159523,90,2022,6,8
BE20090,2022-06-19,BE_SHOP_INT,1,23.60189573,1,2022,6,19
BE20090,2022-06-28,BE_SHOP_INT,76,582.6772601675,126,2022,6,28
BE20090,2022-06-29,BE_SHOP_INT,56,657.1192886515,103,2022,6,29
BE20090,2022-06-30,BE_SHOP_INT,75,416.5734596345,145,2022,6,30
BE20090,2022-07-01,BE_SHOP_INT,58,310.364928849499,106,2022,7,1
BE20090,2022-07-10,BE_SHOP_INT,41,469.60101887,67,2022,7,10
BE20090,2022-07-11,BE_SHOP_INT,46,201.796208491499,75,2022,7,11
BE20090,2022-07-13,BE_SHOP_INT,60,186.454976267,104,2022,7,13
BE20090,2022-07-18,BE_SHOP_INT,71,287.446826370999,133,2022,7,18
BE20090,2022-07-19,BE_SHOP_INT,161,920.909575954,329,2022,7,19
BE20090,2022-07-20,BE_SHOP_INT,103,547.563980936,188,2022,7,20
BE20090,2022-07-25,BE_SHOP_INT,50,603.0284359015,75,2022,7,25
BE20090,2022-07-26,BE_SHOP_INT,112,1146.7708949415,173,2022,7,26
