sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20207,2022-05-14,BE_SHOP_INT,1,37.28971963,1,2022,5,14
BE20207,2022-05-25,BE_SHOP_INT,1,27.9672897225,1,2022,5,25
BE20207,2022-05-26,BE_SHOP_INT,1,30.255924168,1,2022,5,26
BE20207,2022-05-27,BE_SHOP_INT,1,30.255924168,1,2022,5,27
BE20207,2022-05-28,BE_SHOP_INT,1,30.255924168,1,2022,5,28
BE20207,2022-06-01,BE_SHOP_INT,1,32.1469194285,1,2022,6,1
BE20207,2022-06-13,BE_SHOP_INT,1,30.255924168,1,2022,6,13
BE20207,2022-06-16,BE_SHOP_INT,2,60.511848336,2,2022,6,16
BE20207,2022-06-22,BE_SHOP_INT,1,32.1469194285,1,2022,6,22
BE20207,2022-06-29,BE_SHOP_INT,1,30.255924168,1,2022,6,29
BE20207,2022-07-01,BE_SHOP_INT,1,37.81990521,1,2022,7,1
BE20207,2022-07-11,BE_SHOP_INT,1,32.1469194285,1,2022,7,11
BE20207,2022-07-12,BE_SHOP_INT,1,31.92,1,2022,7,12
BE20207,2022-07-16,BE_SHOP_INT,1,28.3649289075,1,2022,7,16
BE20207,2022-07-17,BE_SHOP_INT,1,28.3649289075,1,2022,7,17
BE20207,2022-07-20,BE_SHOP_INT,1,28.3649289075,1,2022,7,20
BE20207,2022-08-01,BE_SHOP_INT,1,37.81990521,1,2022,8,1
BE20207,2022-08-02,BE_SHOP_INT,2,64.293838857,2,2022,8,2
BE20207,2022-08-03,BE_SHOP_INT,1,30.255924168,1,2022,8,3
BE20207,2022-08-08,BE_SHOP_INT,1,33.915,1,2022,8,8
BE20207,2022-08-10,BE_SHOP_INT,1,32.1469194285,1,2022,8,10
BE20207,2022-08-12,BE_SHOP_INT,1,30.255924168,1,2022,8,12
BE20207,2023-01-03,BE_SHOP_INT,2,105.895734588,3,2023,1,3
BE20207,2023-01-07,BE_SHOP_INT,1,30.255924168,1,2023,1,7
BE20207,2023-01-13,BE_SHOP_INT,2,62.4028435965,2,2023,1,13
BE20207,2023-01-17,BE_SHOP_INT,1,37.81990521,1,2023,1,17
BE20207,2023-01-23,BE_SHOP_INT,1,28.7130841151,1,2023,1,23
BE20207,2023-03-07,BE_SHOP_INT,1,33.560747667,1,2023,3,7
BE20207,2023-04-02,BE_SHOP_INT,1,33.560747667,1,2023,4,2
BE20207,2023-04-03,BE_SHOP_INT,1,37.28971963,1,2023,4,3
BE20207,2023-04-20,BE_SHOP_INT,1,111.86915889,3,2023,4,20
BE20207,2023-05-02,BE_SHOP_INT,1,27.2999999999999,1,2023,5,2
BE20207,2023-06-04,BE_SHOP_INT,1,40.09345794,1,2023,6,4
