sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20319,2023-03-21,BE_SHOP_INT,1,32.61682243,1,2023,3,21
BE20319,2023-03-22,BE_SHOP_INT,5,155.478672984,5,2023,3,22
BE20319,2023-03-25,BE_SHOP_INT,4,66.16113744,4,2023,3,25
BE20319,2023-04-02,BE_SHOP_INT,4,59.545023696,4,2023,4,2
BE20319,2023-04-07,BE_SHOP_INT,4,59.545023696,4,2023,4,7
BE20319,2023-05-02,BE_SHOP_INT,44,731.080568711999,46,2023,5,2
BE20319,2023-05-11,BE_SHOP_INT,3,119.090047392,4,2023,5,11
BE20319,2023-05-14,BE_SHOP_INT,4,143.900473932,5,2023,5,14
BE20319,2023-05-16,BE_SHOP_INT,4,59.545023696,4,2023,5,16
BE20319,2023-05-20,BE_SHOP_INT,3,80.848909952,3,2023,5,20
BE20319,2023-05-27,BE_SHOP_INT,5,140.59241706,5,2023,5,27
BE20319,2023-05-30,BE_SHOP_INT,72,1910.9077948404,79,2023,5,30
BE20319,2023-05-31,BE_SHOP_INT,47,1140.7568297202,50,2023,5,31
BE20319,2023-06-12,BE_SHOP_INT,3,56.236966824,3,2023,6,12
BE20319,2023-06-14,BE_SHOP_INT,5,185.251184832,6,2023,6,14
BE20319,2023-06-16,BE_SHOP_INT,3,79.393364928,4,2023,6,16
BE20319,2023-06-21,BE_SHOP_INT,2,71.857819899,3,2023,6,21
BE20319,2023-06-22,BE_SHOP_INT,4,121.023696672,4,2023,6,22
BE20319,2023-06-23,BE_SHOP_INT,4,153.136848336,5,2023,6,23
BE20319,2023-06-24,BE_SHOP_INT,3,189.09952605,5,2023,6,24
BE20319,2023-07-02,BE_SHOP_INT,5,158.843601882,8,2023,7,2
BE20319,2023-07-08,BE_SHOP_INT,5,209.9004739155,8,2023,7,8
BE20319,2023-07-09,BE_SHOP_INT,4,139.933649277,4,2023,7,9
BE20319,2023-07-13,BE_SHOP_INT,5,143.715639798,6,2023,7,13
BE20319,2023-07-14,BE_SHOP_INT,4,64.293838857,6,2023,7,14
BE20319,2023-07-15,BE_SHOP_INT,4,60.511848336,5,2023,7,15
BE20319,2023-07-16,BE_SHOP_INT,4,130.251753546,4,2023,7,16
BE20319,2023-07-19,BE_SHOP_INT,4,68.075829378,5,2023,7,19
BE20319,2023-07-21,BE_SHOP_INT,5,122.9146919325,9,2023,7,21
BE20319,2023-07-22,BE_SHOP_INT,5,166.407582924,5,2023,7,22
BE20319,2023-07-23,BE_SHOP_INT,4,105.895734588,6,2023,7,23
