sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20223,2022-04-03,BE_SHOP_DACH,1,19.24369748,1,2022,4,3
BE20223,2022-04-05,BE_SHOP_DACH,137,3572.589229731,193,2022,4,5
BE20223,2022-04-06,BE_SHOP_DACH,91,2157.5597269865,125,2022,4,6
BE20223,2022-04-07,BE_SHOP_DACH,80,2272.5992157955,127,2022,4,7
BE20223,2022-04-10,BE_SHOP_DACH,53,1115.895917418,65,2022,4,10
BE20223,2022-04-11,BE_SHOP_DACH,313,6710.825218845,469,2022,4,11
BE20223,2022-04-13,BE_SHOP_DACH,73,1410.9275252465,95,2022,4,13
BE20223,2022-04-27,BE_SHOP_DACH,89,1803.107374039,110,2022,4,27
BE20223,2022-04-28,BE_SHOP_DACH,59,1220.827600935,71,2022,4,28
BE20223,2022-04-29,BE_SHOP_DACH,40,874.0492829645,50,2022,4,29
BE20223,2022-05-03,BE_SHOP_DACH,40,948.1114356175,57,2022,5,3
BE20223,2022-05-11,BE_SHOP_DACH,43,849.870728356,51,2022,5,11
BE20223,2022-05-30,BE_SHOP_DACH,51,1185.751923709,71,2022,5,30
BE20223,2022-05-31,BE_SHOP_DACH,42,834.355007039499,49,2022,5,31
BE20223,2022-06-13,BE_SHOP_DACH,40,862.6405994855,51,2022,6,13
BE20223,2022-06-14,BE_SHOP_DACH,52,1053.9016457065,64,2022,6,14
BE20223,2022-06-15,BE_SHOP_DACH,45,1116.9574510515,66,2022,6,15
BE20223,2022-06-21,BE_SHOP_DACH,131,3092.48182311754,203,2022,6,21
BE20223,2022-06-22,BE_SHOP_DACH,66,1683.91577238653,113,2022,6,22
BE20223,2022-06-29,BE_SHOP_DACH,66,1637.9514706835,96,2022,6,29
BE20223,2022-07-11,BE_SHOP_DACH,58,1350.360357194,81,2022,7,11
BE20223,2022-07-12,BE_SHOP_DACH,57,1351.0441947465,79,2022,7,12
BE20223,2022-08-22,BE_SHOP_DACH,50,1308.837456107,78,2022,8,22
BE20223,2022-08-23,BE_SHOP_DACH,125,2798.7774200834,190,2022,8,23
BE20223,2022-08-24,BE_SHOP_DACH,65,1452.201324984,95,2022,8,24
BE20223,2022-08-25,BE_SHOP_DACH,41,967.4251638865,62,2022,8,25
BE20223,2022-08-28,BE_SHOP_DACH,47,1156.663339539,75,2022,8,28
BE20223,2022-08-29,BE_SHOP_DACH,141,3195.036225347,212,2022,8,29
BE20223,2022-08-30,BE_SHOP_DACH,104,2443.9870264198,162,2022,8,30
BE20223,2022-08-31,BE_SHOP_DACH,96,2232.5839595236,143,2022,8,31
BE20223,2022-09-26,BE_SHOP_DACH,113,762.844128896,137,2022,9,26
BE20223,2022-09-27,BE_SHOP_DACH,109,411.220028024,115,2022,9,27
BE20223,2022-09-28,BE_SHOP_DACH,151,444.471078451,161,2022,9,28
BE20223,2022-09-29,BE_SHOP_DACH,121,523.72739499,142,2022,9,29
BE20223,2022-09-30,BE_SHOP_DACH,190,812.657395011,217,2022,9,30
BE20223,2022-10-01,BE_SHOP_DACH,97,646.314214334,117,2022,10,1
BE20223,2022-10-02,BE_SHOP_DACH,81,763.6441106745,103,2022,10,2
BE20223,2022-10-03,BE_SHOP_DACH,99,945.0066723235,123,2022,10,3
BE20223,2022-10-04,BE_SHOP_DACH,47,1099.6566106665,81,2022,10,4
BE20223,2022-10-18,BE_SHOP_DACH,73,1506.830028102,96,2022,10,18
BE20223,2022-11-21,BE_SHOP_DACH,141,3379.3937326275,229,2022,11,21
BE20223,2022-11-22,BE_SHOP_DACH,81,1680.02289921299,111,2022,11,22
BE20223,2022-11-23,BE_SHOP_DACH,59,1265.815140059,84,2022,11,23
BE20223,2022-11-25,BE_SHOP_DACH,136,3080.3627102005,207,2022,11,25
BE20223,2022-11-26,BE_SHOP_DACH,51,1141.051834766,78,2022,11,26
BE20223,2022-11-27,BE_SHOP_DACH,49,1235.6939426225,85,2022,11,27
BE20223,2022-11-28,BE_SHOP_DACH,73,1755.4982843775,113,2022,11,28
BE20223,2022-12-26,BE_SHOP_DACH,4,69.116946778,4,2022,12,26
BE20223,2023-01-02,BE_SHOP_DACH,115,610.666666688,131,2023,1,2
BE20223,2023-01-03,BE_SHOP_DACH,311,968.022128872,337,2023,1,3
BE20223,2023-01-04,BE_SHOP_DACH,238,1120.207703124,261,2023,1,4
BE20223,2023-01-05,BE_SHOP_DACH,187,913.806218524,204,2023,1,5
BE20223,2023-01-06,BE_SHOP_DACH,229,890.117226922,254,2023,1,6
BE20223,2023-01-07,BE_SHOP_DACH,104,456.396358536,109,2023,1,7
BE20223,2023-01-08,BE_SHOP_DACH,154,1072.8120798595,181,2023,1,8
BE20223,2023-01-09,BE_SHOP_DACH,42,756.950840362,48,2023,1,9
BE20223,2023-01-10,BE_SHOP_DACH,53,1101.23341741,64,2023,1,10
BE20223,2023-01-17,BE_SHOP_DACH,44,971.777857169,55,2023,1,17
BE20223,2023-01-23,BE_SHOP_DACH,88,2072.550067257,131,2023,1,23
BE20223,2023-01-24,BE_SHOP_DACH,67,1827.3164048161,110,2023,1,24
BE20223,2023-01-25,BE_SHOP_DACH,72,1672.8645644557,107,2023,1,25
BE20223,2023-01-26,BE_SHOP_DACH,50,1173.1358893775,75,2023,1,26
BE20223,2023-01-27,BE_SHOP_DACH,57,1298.7991583071,85,2023,1,27
BE20223,2023-01-28,BE_SHOP_DACH,41,966.6728249569,59,2023,1,28
BE20223,2023-01-29,BE_SHOP_DACH,68,1596.6306568989,103,2023,1,29
BE20223,2023-01-30,BE_SHOP_DACH,77,1560.1827731498,103,2023,1,30
BE20223,2023-01-31,BE_SHOP_DACH,69,1525.5944720495,98,2023,1,31
BE20223,2023-02-06,BE_SHOP_DACH,76,364.219047611999,88,2023,2,6
BE20223,2023-02-07,BE_SHOP_DACH,72,330.79915968,79,2023,2,7
BE20223,2023-02-08,BE_SHOP_DACH,101,449.186386575999,108,2023,2,8
BE20223,2023-02-21,BE_SHOP_DACH,59,1317.648039262,81,2023,2,21
BE20223,2023-02-28,BE_SHOP_DACH,41,1076.540546247,62,2023,2,28
BE20223,2023-03-27,BE_SHOP_DACH,53,1256.202913216,74,2023,3,27
BE20223,2023-03-29,BE_SHOP_DACH,44,927.215868362999,55,2023,3,29
BE20223,2023-04-15,BE_SHOP_DACH,5,100.067226896,6,2023,4,15
BE20223,2023-05-02,BE_SHOP_DACH,73,2057.71253504,133,2023,5,2
BE20223,2023-05-04,BE_SHOP_DACH,42,1023.395868391,69,2023,5,4
BE20223,2023-05-08,BE_SHOP_DACH,61,1843.514145657,117,2023,5,8
BE20223,2023-05-09,BE_SHOP_DACH,79,1531.2599935145,101,2023,5,9
BE20223,2023-05-13,BE_SHOP_DACH,5,174.155462194,10,2023,5,13
BE20223,2023-05-30,BE_SHOP_DACH,50,1240.02088799099,74,2023,5,30
BE20223,2023-06-21,BE_SHOP_DACH,75,1417.499831983,169,2023,6,21
BE20223,2023-06-28,BE_SHOP_DACH,42,732.411148362,53,2023,6,28
BE20223,2023-08-02,BE_SHOP_DACH,43,615.676050351,60,2023,8,2
