sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20207,2022-05-12,BE_SHOP_DACH,1,37.28971963,1,2022,5,12
BE20207,2022-05-13,BE_SHOP_DACH,2,106.2757009455,3,2022,5,13
BE20207,2022-05-14,BE_SHOP_DACH,2,68.9859813155,2,2022,5,14
BE20207,2022-05-15,BE_SHOP_DACH,5,173.397196279499,5,2022,5,15
BE20207,2022-05-16,BE_SHOP_DACH,2,68.9859813155,2,2022,5,16
BE20207,2022-05-17,BE_SHOP_DACH,2,68.9859813155,2,2022,5,17
BE20207,2022-05-18,BE_SHOP_DACH,1,33.560747667,1,2022,5,18
BE20207,2022-05-19,BE_SHOP_DACH,5,164.074766372,5,2022,5,19
BE20207,2022-05-21,BE_SHOP_DACH,1,31.6962616854999,1,2022,5,21
BE20207,2022-05-22,BE_SHOP_DACH,5,167.803738335,5,2022,5,22
BE20207,2022-05-23,BE_SHOP_DACH,2,66.307901446,2,2022,5,23
BE20207,2022-05-24,BE_SHOP_DACH,3,95.0887850565,3,2022,5,24
BE20207,2022-05-25,BE_SHOP_DACH,1,31.6962616854999,1,2022,5,25
BE20207,2022-05-26,BE_SHOP_DACH,3,129.0037850565,4,2022,5,26
BE20207,2022-05-27,BE_SHOP_DACH,5,174.244689901,5,2022,5,27
BE20207,2022-05-28,BE_SHOP_DACH,1,63.3925233709999,2,2022,5,28
BE20207,2022-05-29,BE_SHOP_DACH,4,125.920603235999,4,2022,5,29
BE20207,2022-06-01,BE_SHOP_DACH,1,33.560747667,1,2022,6,1
BE20207,2022-06-02,BE_SHOP_DACH,5,203.212022099,6,2022,6,2
BE20207,2022-06-03,BE_SHOP_DACH,3,108.140186927,3,2022,6,3
BE20207,2022-06-04,BE_SHOP_DACH,1,37.28971963,1,2022,6,4
BE20207,2022-06-05,BE_SHOP_DACH,5,206.0935004405,6,2022,6,5
BE20207,2022-06-06,BE_SHOP_DACH,5,212.1785046865,6,2022,6,6
BE20207,2022-06-07,BE_SHOP_DACH,5,162.210280390499,6,2022,6,7
BE20207,2022-06-08,BE_SHOP_DACH,4,206.9579439465,6,2022,6,8
BE20207,2022-06-09,BE_SHOP_DACH,2,63.3925233709999,2,2022,6,9
BE20207,2022-06-10,BE_SHOP_DACH,2,63.3925233709999,2,2022,6,10
BE20207,2022-06-11,BE_SHOP_DACH,2,62.5280798649999,2,2022,6,11
BE20207,2022-06-12,BE_SHOP_DACH,4,196.516822446,6,2022,6,12
BE20207,2022-06-13,BE_SHOP_DACH,4,139.8364486125,4,2022,6,13
BE20207,2022-06-14,BE_SHOP_DACH,4,227.467289743,7,2022,6,14
BE20207,2022-06-16,BE_SHOP_DACH,3,100.682243000999,3,2022,6,16
BE20207,2022-06-17,BE_SHOP_DACH,4,137.971962631,5,2022,6,17
BE20207,2022-06-18,BE_SHOP_DACH,4,136.1074766495,4,2022,6,18
BE20207,2022-06-20,BE_SHOP_DACH,4,132.378504686499,4,2022,6,20
BE20207,2022-06-23,BE_SHOP_DACH,4,127.901026344836,4,2022,6,23
BE20207,2022-06-25,BE_SHOP_DACH,3,106.2757009455,3,2022,6,25
BE20207,2022-06-26,BE_SHOP_DACH,2,111.86915889,3,2022,6,26
BE20207,2022-07-01,BE_SHOP_DACH,3,129.649575199,4,2022,7,1
BE20207,2022-07-09,BE_SHOP_DACH,4,136.090526765,4,2022,7,9
BE20207,2022-07-14,BE_SHOP_DACH,5,186.44859815,6,2022,7,14
BE20207,2022-07-16,BE_SHOP_DACH,5,189.160577753,6,2022,7,16
BE20207,2022-07-17,BE_SHOP_DACH,3,100.682243000999,3,2022,7,17
BE20207,2022-07-20,BE_SHOP_DACH,4,156.616822446,7,2022,7,20
BE20207,2022-07-22,BE_SHOP_DACH,2,111.86915889,3,2022,7,22
BE20207,2022-07-23,BE_SHOP_DACH,5,195.906627027,6,2022,7,23
BE20207,2022-07-29,BE_SHOP_DACH,4,127.0223449475,4,2022,7,29
BE20207,2022-07-31,BE_SHOP_DACH,5,201.364486001999,6,2022,7,31
BE20207,2022-08-08,BE_SHOP_DACH,4,428.067336485,13,2022,8,8
BE20207,2022-08-20,BE_SHOP_DACH,4,128.6495327235,4,2022,8,20
BE20207,2022-08-23,BE_SHOP_DACH,104,3632.6573631067,126,2022,8,23
BE20207,2022-08-28,BE_SHOP_DACH,1,29.018181816,1,2022,8,28
BE20207,2022-09-03,BE_SHOP_DACH,2,96.953271038,3,2022,9,3
BE20207,2022-09-05,BE_SHOP_DACH,2,65.2570093525,4,2022,9,5
BE20207,2022-12-20,BE_SHOP_DACH,3,100.682243000999,3,2022,12,20
BE20207,2022-12-21,BE_SHOP_DACH,5,186.448598149999,7,2022,12,21
BE20207,2022-12-23,BE_SHOP_DACH,2,67.121495334,2,2022,12,23
BE20207,2022-12-25,BE_SHOP_DACH,1,29.831775704,1,2022,12,25
BE20207,2022-12-27,BE_SHOP_DACH,5,177.610934594,5,2022,12,27
BE20207,2022-12-28,BE_SHOP_DACH,1,39.9,1,2022,12,28
BE20207,2022-12-31,BE_SHOP_DACH,3,110.85216653,3,2022,12,31
BE20207,2023-01-01,BE_SHOP_DACH,2,67.121495334,2,2023,1,1
BE20207,2023-01-23,BE_SHOP_DACH,48,1599.8238913879,55,2023,1,23
BE20207,2023-01-25,BE_SHOP_DACH,53,1570.8057095678,54,2023,1,25
BE20207,2023-01-29,BE_SHOP_DACH,40,1519.4069160241,52,2023,1,29
BE20207,2023-01-31,BE_SHOP_DACH,55,1830.88794410839,62,2023,1,31
BE20207,2023-02-02,BE_SHOP_DACH,5,181.339906557,5,2023,2,2
BE20207,2023-02-03,BE_SHOP_DACH,3,175.261682261,6,2023,2,3
BE20207,2023-02-05,BE_SHOP_DACH,4,175.261682260999,5,2023,2,5
BE20207,2023-02-08,BE_SHOP_DACH,4,178.990654224,6,2023,2,8
BE20207,2023-02-13,BE_SHOP_DACH,4,119.327102816,6,2023,2,13
BE20207,2023-02-14,BE_SHOP_DACH,5,249.841121521,8,2023,2,14
BE20207,2023-02-16,BE_SHOP_DACH,1,37.28971963,1,2023,2,16
BE20207,2023-02-22,BE_SHOP_DACH,3,111.86915889,4,2023,2,22
BE20207,2023-02-23,BE_SHOP_DACH,4,111.831869167499,4,2023,2,23
BE20207,2023-02-25,BE_SHOP_DACH,3,89.495327112,3,2023,2,25
BE20207,2023-03-02,BE_SHOP_DACH,5,149.15887852,5,2023,3,2
BE20207,2023-03-03,BE_SHOP_DACH,4,126.785046742,4,2023,3,3
BE20207,2023-03-04,BE_SHOP_DACH,2,74.57943926,2,2023,3,4
BE20207,2023-03-06,BE_SHOP_DACH,5,163.261172483999,5,2023,3,6
BE20207,2023-03-10,BE_SHOP_DACH,1,33.560747667,1,2023,3,10
BE20207,2023-03-13,BE_SHOP_DACH,4,182.177230238,6,2023,3,13
BE20207,2023-03-21,BE_SHOP_DACH,2,108.140186927,3,2023,3,21
BE20207,2023-03-22,BE_SHOP_DACH,3,89.495327112,3,2023,3,22
BE20207,2023-03-23,BE_SHOP_DACH,4,126.785046741999,4,2023,3,23
BE20207,2023-03-24,BE_SHOP_DACH,3,117.7677145354,5,2023,3,24
BE20207,2023-03-25,BE_SHOP_DACH,2,74.57943926,2,2023,3,25
BE20207,2023-03-29,BE_SHOP_DACH,2,89.495327112,4,2023,3,29
BE20207,2023-04-06,BE_SHOP_DACH,5,274.926932902,8,2023,4,6
BE20207,2023-04-07,BE_SHOP_DACH,2,108.140186927,3,2023,4,7
BE20207,2023-04-08,BE_SHOP_DACH,2,69.935174173,2,2023,4,8
BE20207,2023-04-11,BE_SHOP_DACH,46,1534.065165795,50,2023,4,11
BE20207,2023-04-17,BE_SHOP_DACH,2,67.121495334,2,2023,4,17
BE20207,2023-04-18,BE_SHOP_DACH,3,201.364486001999,6,2023,4,18
BE20207,2023-04-20,BE_SHOP_DACH,3,145.429906557,4,2023,4,20
BE20207,2023-04-21,BE_SHOP_DACH,5,183.907136775,5,2023,4,21
BE20207,2023-04-22,BE_SHOP_DACH,3,116.271028026,3,2023,4,22
BE20207,2023-04-26,BE_SHOP_DACH,5,202.712523348,6,2023,4,26
BE20207,2023-04-29,BE_SHOP_DACH,2,64.149532704,2,2023,4,29
BE20207,2023-05-04,BE_SHOP_DACH,40,1297.44252324299,42,2023,5,4
BE20207,2023-05-07,BE_SHOP_DACH,41,1455.024392406,48,2023,5,7
BE20207,2023-05-08,BE_SHOP_DACH,63,2290.97582142599,75,2023,5,8
BE20207,2023-05-09,BE_SHOP_DACH,83,2875.4358250275,96,2023,5,9
BE20207,2023-05-12,BE_SHOP_DACH,5,226.598130828,6,2023,5,12
BE20207,2023-05-13,BE_SHOP_DACH,1,44.9,1,2023,5,13
BE20207,2023-05-17,BE_SHOP_DACH,3,117.495327096,3,2023,5,17
BE20207,2023-05-19,BE_SHOP_DACH,5,232.701784192,6,2023,5,19
BE20207,2023-05-20,BE_SHOP_DACH,5,198.101699234,5,2023,5,20
BE20207,2023-05-29,BE_SHOP_DACH,40,1560.70416304039,46,2023,5,29
BE20207,2023-05-30,BE_SHOP_DACH,49,1764.78744255839,55,2023,5,30
BE20207,2023-06-03,BE_SHOP_DACH,5,230.201064081,6,2023,6,3
BE20207,2023-06-05,BE_SHOP_DACH,5,245.061682234,6,2023,6,5
BE20207,2023-06-09,BE_SHOP_DACH,5,233.438037372,6,2023,6,9
BE20207,2023-06-10,BE_SHOP_DACH,5,196.079864053999,5,2023,6,10
