sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20191,2022-01-10,BE_SHOP_DACH,63,711.544562298,72,2022,1,10
BE20191,2022-01-11,BE_SHOP_DACH,54,650.728971824,66,2022,1,11
BE20191,2022-01-12,BE_SHOP_DACH,47,623.088784932,55,2022,1,12
BE20191,2022-01-13,BE_SHOP_DACH,47,551.992480768,52,2022,1,13
BE20191,2022-01-16,BE_SHOP_DACH,47,544.303483321999,55,2022,1,16
BE20191,2022-01-17,BE_SHOP_DACH,52,622.737000726,62,2022,1,17
BE20191,2022-01-26,BE_SHOP_DACH,40,621.421758583999,54,2022,1,26
BE20191,2022-01-27,BE_SHOP_DACH,147,1496.525870558,185,2022,1,27
BE20191,2022-01-28,BE_SHOP_DACH,124,963.734345601999,144,2022,1,28
BE20191,2022-01-29,BE_SHOP_DACH,67,501.414528353999,80,2022,1,29
BE20191,2022-01-30,BE_SHOP_DACH,140,1588.05724691799,203,2022,1,30
BE20191,2022-01-31,BE_SHOP_DACH,110,1046.564447544,149,2022,1,31
BE20191,2022-02-01,BE_SHOP_DACH,44,427.648971875999,55,2022,2,1
BE20191,2022-02-12,BE_SHOP_DACH,63,538.272897084,70,2022,2,12
BE20191,2022-02-20,BE_SHOP_DACH,40,551.633517302,52,2022,2,20
BE20191,2022-02-21,BE_SHOP_DACH,67,664.620857972,83,2022,2,21
BE20191,2022-02-22,BE_SHOP_DACH,66,374.047111229999,79,2022,2,22
BE20191,2022-02-28,BE_SHOP_DACH,52,491.2850468775,71,2022,2,28
BE20191,2022-03-06,BE_SHOP_DACH,52,539.5093459575,67,2022,3,6
BE20191,2022-03-22,BE_SHOP_DACH,40,329.169201456,51,2022,3,22
BE20191,2022-03-28,BE_SHOP_DACH,43,339.996104594999,53,2022,3,28
BE20191,2022-03-30,BE_SHOP_DACH,55,472.7296517955,75,2022,3,30
BE20191,2022-03-31,BE_SHOP_DACH,48,334.067803836,64,2022,3,31
BE20191,2022-04-05,BE_SHOP_DACH,47,677.725667118,81,2022,4,5
BE20191,2022-04-06,BE_SHOP_DACH,42,344.5823450265,50,2022,4,6
BE20191,2022-04-10,BE_SHOP_DACH,42,415.320815739,54,2022,4,10
BE20191,2022-04-11,BE_SHOP_DACH,196,1414.821474474,272,2022,4,11
BE20191,2022-04-12,BE_SHOP_DACH,197,1497.0225322845,273,2022,4,12
BE20191,2022-04-18,BE_SHOP_DACH,5,61.96822431,7,2022,4,18
BE20191,2022-06-09,BE_SHOP_DACH,2,32.551401879,4,2022,6,9
BE20191,2022-06-10,BE_SHOP_DACH,52,1154.982375021,119,2022,6,10
BE20191,2022-06-14,BE_SHOP_DACH,46,493.411300061999,71,2022,6,14
BE20191,2022-06-15,BE_SHOP_DACH,58,984.651410634,106,2022,6,15
BE20191,2022-06-18,BE_SHOP_DACH,1,12.05607477,1,2022,6,18
BE20191,2022-06-21,BE_SHOP_DACH,116,1529.9016401985,203,2022,6,21
BE20191,2022-06-22,BE_SHOP_DACH,61,804.168902525034,106,2022,6,22
BE20191,2022-07-11,BE_SHOP_DACH,42,371.732625423,56,2022,7,11
BE20191,2022-07-12,BE_SHOP_DACH,44,489.564316203,62,2022,7,12
BE20191,2022-08-23,BE_SHOP_DACH,109,1267.5084064917,185,2022,8,23
BE20191,2022-08-24,BE_SHOP_DACH,55,597.131245703399,86,2022,8,24
BE20191,2022-08-29,BE_SHOP_DACH,85,863.3278421997,133,2022,8,29
BE20191,2022-08-30,BE_SHOP_DACH,70,605.6678234256,97,2022,8,30
BE20191,2022-10-22,BE_SHOP_DACH,3,19.289719632,3,2022,10,22
BE20191,2022-11-05,BE_SHOP_DACH,5,57.878504693,6,2022,11,5
BE20191,2022-11-21,BE_SHOP_DACH,99,1282.0210708185,182,2022,11,21
BE20191,2022-11-22,BE_SHOP_DACH,60,551.7057095805,90,2022,11,22
BE20191,2022-11-25,BE_SHOP_DACH,109,1335.24809293649,207,2022,11,25
BE20191,2022-11-26,BE_SHOP_DACH,47,458.6487044595,77,2022,11,26
BE20191,2022-11-27,BE_SHOP_DACH,43,322.1854461375,64,2022,11,27
BE20191,2022-11-28,BE_SHOP_DACH,60,558.224209977,97,2022,11,28
BE20191,2022-12-01,BE_SHOP_DACH,5,61.277740023,7,2022,12,1
BE20191,2022-12-03,BE_SHOP_DACH,5,120.5607477,14,2022,12,3
BE20191,2022-12-23,BE_SHOP_DACH,4,44.607476649,6,2022,12,23
BE20191,2022-12-26,BE_SHOP_DACH,5,68.938827546,11,2022,12,26
BE20191,2023-01-03,BE_SHOP_DACH,52,717.476737656,90,2023,1,3
BE20191,2023-01-04,BE_SHOP_DACH,44,338.150977158,55,2023,1,4
BE20191,2023-01-15,BE_SHOP_DACH,42,363.107051928,60,2023,1,15
BE20191,2023-01-18,BE_SHOP_DACH,51,623.649787782,83,2023,1,18
BE20191,2023-01-22,BE_SHOP_DACH,44,665.188445387099,75,2023,1,22
BE20191,2023-01-23,BE_SHOP_DACH,69,927.5582245713,127,2023,1,23
BE20191,2023-01-24,BE_SHOP_DACH,44,557.0886664412,76,2023,1,24
BE20191,2023-01-25,BE_SHOP_DACH,55,604.9865456199,93,2023,1,25
BE20191,2023-01-26,BE_SHOP_DACH,41,408.5798259162,61,2023,1,26
BE20191,2023-01-27,BE_SHOP_DACH,42,376.0673322987,59,2023,1,27
BE20191,2023-01-28,BE_SHOP_DACH,40,573.2289814518,78,2023,1,28
BE20191,2023-01-29,BE_SHOP_DACH,47,645.7594232922,86,2023,1,29
BE20191,2023-01-30,BE_SHOP_DACH,62,513.566207432999,84,2023,1,30
BE20191,2023-01-31,BE_SHOP_DACH,72,863.9622109359,126,2023,1,31
BE20191,2023-02-23,BE_SHOP_DACH,41,501.3770774445,72,2023,2,23
BE20191,2023-04-10,BE_SHOP_DACH,133,239.80628724,143,2023,4,10
BE20191,2023-04-11,BE_SHOP_DACH,175,308.370280446,193,2023,4,11
BE20191,2023-04-12,BE_SHOP_DACH,166,347.890093559999,189,2023,4,12
BE20191,2023-04-13,BE_SHOP_DACH,112,137.07099408,127,2023,4,13
BE20191,2023-04-14,BE_SHOP_DACH,132,139.971028068,146,2023,4,14
BE20191,2023-04-15,BE_SHOP_DACH,80,93.210994077,90,2023,4,15
BE20191,2023-04-16,BE_SHOP_DACH,115,158.248037424,125,2023,4,16
BE20191,2023-05-02,BE_SHOP_DACH,67,1104.128207613,144,2023,5,2
BE20191,2023-05-04,BE_SHOP_DACH,40,541.323237204,85,2023,5,4
BE20191,2023-05-07,BE_SHOP_DACH,42,286.6256363175,60,2023,5,7
BE20191,2023-05-08,BE_SHOP_DACH,64,759.3294011985,107,2023,5,8
BE20191,2023-05-09,BE_SHOP_DACH,51,413.002761375,68,2023,5,9
BE20191,2023-05-12,BE_SHOP_DACH,5,130.326168252,12,2023,5,12
BE20191,2023-05-20,BE_SHOP_DACH,5,38.7,6,2023,5,20
BE20191,2023-05-28,BE_SHOP_DACH,82,170.111214993,90,2023,5,28
BE20191,2023-05-29,BE_SHOP_DACH,207,249.0228275754,221,2023,5,29
BE20191,2023-05-30,BE_SHOP_DACH,361,352.214059572,396,2023,5,30
BE20191,2023-05-31,BE_SHOP_DACH,312,690.901923420799,363,2023,5,31
BE20191,2023-06-01,BE_SHOP_DACH,53,182.0379609648,69,2023,6,1
BE20191,2023-06-21,BE_SHOP_DACH,42,67.514018712,93,2023,6,21
