sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20196,2022-01-03,BE_SHOP_DACH,1,22.3364486,1,2022,1,3
BE20196,2022-01-04,BE_SHOP_DACH,3,87.11214954,4,2022,1,4
BE20196,2022-01-05,BE_SHOP_DACH,2,44.6728972,2,2022,1,5
BE20196,2022-01-06,BE_SHOP_DACH,1,22.3364486,1,2022,1,6
BE20196,2022-01-08,BE_SHOP_DACH,3,67.0093458,3,2022,1,8
BE20196,2022-01-09,BE_SHOP_DACH,3,64.16652507,3,2022,1,9
BE20196,2022-01-10,BE_SHOP_DACH,3,40.7132540399999,5,2022,1,10
BE20196,2022-01-11,BE_SHOP_DACH,5,180.47850468,8,2022,1,11
BE20196,2022-01-12,BE_SHOP_DACH,5,105.48895498,5,2022,1,12
BE20196,2022-01-14,BE_SHOP_DACH,3,62.5420560799999,3,2022,1,14
BE20196,2022-01-15,BE_SHOP_DACH,3,129.55140188,6,2022,1,15
BE20196,2022-01-17,BE_SHOP_DACH,4,108.33177571,5,2022,1,17
BE20196,2022-01-19,BE_SHOP_DACH,5,103.194392529999,5,2022,1,19
BE20196,2022-01-20,BE_SHOP_DACH,1,40.20560748,2,2022,1,20
BE20196,2022-01-21,BE_SHOP_DACH,3,106.09813085,5,2022,1,21
BE20196,2022-01-22,BE_SHOP_DACH,3,87.11214954,4,2022,1,22
BE20196,2022-01-25,BE_SHOP_DACH,4,142.95327104,9,2022,1,25
BE20196,2022-01-26,BE_SHOP_DACH,3,88.00560748,4,2022,1,26
BE20196,2022-01-29,BE_SHOP_DACH,3,51.37383178,4,2022,1,29
BE20196,2022-02-03,BE_SHOP_DACH,5,128.43457945,6,2022,2,3
BE20196,2022-02-04,BE_SHOP_DACH,4,114.8093458,5,2022,2,4
BE20196,2022-02-06,BE_SHOP_DACH,3,87.6928971999999,4,2022,2,6
BE20196,2022-02-07,BE_SHOP_DACH,3,62.98878505,3,2022,2,7
BE20196,2022-02-08,BE_SHOP_DACH,5,175.909685657,8,2022,2,8
BE20196,2022-02-09,BE_SHOP_DACH,2,40.20560748,2,2022,2,9
BE20196,2022-02-10,BE_SHOP_DACH,1,8.93457944,1,2022,2,10
BE20196,2022-02-11,BE_SHOP_DACH,1,23.9,1,2022,2,11
BE20196,2022-02-12,BE_SHOP_DACH,3,59.821070524,3,2022,2,12
BE20196,2022-02-14,BE_SHOP_DACH,4,90.9093458,4,2022,2,14
BE20196,2022-02-15,BE_SHOP_DACH,4,102.747663559999,5,2022,2,15
BE20196,2022-02-16,BE_SHOP_DACH,2,38.6319031475,2,2022,2,16
BE20196,2022-02-18,BE_SHOP_DACH,1,44.6728972,2,2022,2,18
BE20196,2022-02-19,BE_SHOP_DACH,3,61.4252336499999,3,2022,2,19
BE20196,2022-02-20,BE_SHOP_DACH,1,22.3364486,1,2022,2,20
BE20196,2022-02-21,BE_SHOP_DACH,4,157.9186916,9,2022,2,21
BE20196,2022-02-23,BE_SHOP_DACH,5,83.81143161,8,2022,2,23
BE20196,2022-02-24,BE_SHOP_DACH,1,22.3364486,1,2022,2,24
BE20196,2022-02-25,BE_SHOP_DACH,1,20.10280374,1,2022,2,25
BE20196,2022-02-26,BE_SHOP_DACH,2,39.40636489,2,2022,2,26
BE20196,2022-02-27,BE_SHOP_DACH,3,75.94392524,4,2022,2,27
BE20196,2022-02-28,BE_SHOP_DACH,2,39.08878505,2,2022,2,28
BE20196,2022-03-01,BE_SHOP_DACH,1,22.3364486,1,2022,3,1
BE20196,2022-03-02,BE_SHOP_DACH,3,60.8109813099999,3,2022,3,2
BE20196,2022-03-04,BE_SHOP_DACH,3,88.73661853,4,2022,3,4
BE20196,2022-03-05,BE_SHOP_DACH,2,22.3364486,2,2022,3,5
BE20196,2022-03-06,BE_SHOP_DACH,2,17.86915888,2,2022,3,6
BE20196,2022-03-08,BE_SHOP_DACH,3,61.87196262,3,2022,3,8
BE20196,2022-03-09,BE_SHOP_DACH,1,22.3364486,4,2022,3,9
BE20196,2022-03-10,BE_SHOP_DACH,5,197.98215805,9,2022,3,10
BE20196,2022-03-11,BE_SHOP_DACH,3,63.6588785099999,3,2022,3,11
BE20196,2022-03-12,BE_SHOP_DACH,3,111.682243,5,2022,3,12
BE20196,2022-03-13,BE_SHOP_DACH,2,111.682243,5,2022,3,13
BE20196,2022-03-15,BE_SHOP_DACH,2,44.6728972,2,2022,3,15
BE20196,2022-03-16,BE_SHOP_DACH,3,107.21495328,5,2022,3,16
BE20196,2022-03-17,BE_SHOP_DACH,1,18.98598131,1,2022,3,17
BE20196,2022-03-19,BE_SHOP_DACH,5,129.55140188,6,2022,3,19
BE20196,2022-03-20,BE_SHOP_DACH,2,67.0093458,3,2022,3,20
BE20196,2022-03-21,BE_SHOP_DACH,1,35.73831776,2,2022,3,21
BE20196,2022-03-22,BE_SHOP_DACH,3,67.0093458,3,2022,3,22
BE20196,2022-03-23,BE_SHOP_DACH,3,81.9524299099999,4,2022,3,23
BE20196,2022-03-24,BE_SHOP_DACH,3,63.0497026399999,3,2022,3,24
BE20196,2022-03-25,BE_SHOP_DACH,1,23.9,1,2022,3,25
BE20196,2022-03-26,BE_SHOP_DACH,2,44.00280374,2,2022,3,26
BE20196,2022-03-27,BE_SHOP_DACH,4,82.64485982,4,2022,3,27
BE20196,2022-03-30,BE_SHOP_DACH,2,75.94392524,4,2022,3,30
BE20196,2022-03-31,BE_SHOP_DACH,4,82.64485982,4,2022,3,31
BE20196,2022-04-01,BE_SHOP_DACH,1,21.72727273,1,2022,4,1
BE20196,2022-04-02,BE_SHOP_DACH,4,104.98130842,5,2022,4,2
BE20196,2022-04-03,BE_SHOP_DACH,4,107.72259984,5,2022,4,3
BE20196,2022-04-04,BE_SHOP_DACH,2,40.20560748,2,2022,4,4
BE20196,2022-04-05,BE_SHOP_DACH,1,17.86915888,1,2022,4,5
BE20196,2022-04-06,BE_SHOP_DACH,4,130.972812244,6,2022,4,6
BE20196,2022-04-07,BE_SHOP_DACH,1,22.3364486,1,2022,4,7
