sku,date,region,order_id,net_revenue,quantity,year,month,day
BE20223,2022-09-03,BE_SHOP_INT,5,114.499999979999,7,2022,9,3
BE20223,2022-09-05,BE_SHOP_INT,2,57.2499999899999,3,2022,9,5
BE20223,2022-09-06,BE_SHOP_INT,3,55.341666657,3,2022,9,6
BE20223,2022-09-07,BE_SHOP_INT,4,85.874999985,5,2022,9,7
BE20223,2022-09-08,BE_SHOP_INT,5,95.41666665,5,2022,9,8
BE20223,2022-09-09,BE_SHOP_INT,3,57.2499999899999,4,2022,9,9
BE20223,2022-09-10,BE_SHOP_INT,2,64.88333333,3,2022,9,10
BE20223,2022-09-11,BE_SHOP_INT,4,146.941666640999,8,2022,9,11
BE20223,2022-09-12,BE_SHOP_INT,5,116.408333316999,6,2022,9,12
BE20223,2022-09-13,BE_SHOP_INT,5,93.126666654,5,2022,9,13
BE20223,2022-09-14,BE_SHOP_INT,5,103.049999982,7,2022,9,14
BE20223,2022-09-15,BE_SHOP_INT,2,36.258333327,2,2022,9,15
BE20223,2022-09-16,BE_SHOP_INT,4,74.424999987,4,2022,9,16
BE20223,2022-09-17,BE_SHOP_INT,5,83.0124999855,5,2022,9,17
BE20223,2022-09-18,BE_SHOP_INT,2,53.433333324,3,2022,9,18
BE20223,2022-09-22,BE_SHOP_INT,2,53.4333333239999,3,2022,9,22
BE20223,2022-09-23,BE_SHOP_INT,5,148.849999973999,9,2022,9,23
BE20223,2022-09-24,BE_SHOP_INT,4,87.783333318,5,2022,9,24
BE20223,2022-09-25,BE_SHOP_INT,5,105.912499981499,6,2022,9,25
BE20223,2022-09-28,BE_SHOP_INT,47,160.29999998,48,2022,9,28
BE20223,2022-09-29,BE_SHOP_INT,48,213.733333295999,51,2022,9,29
BE20223,2022-10-02,BE_SHOP_INT,42,87.783333318,43,2022,10,2
BE20223,2022-10-09,BE_SHOP_INT,5,103.826666648,7,2022,10,9
BE20223,2022-10-13,BE_SHOP_INT,4,85.1191666515,6,2022,10,13
BE20223,2022-10-14,BE_SHOP_INT,5,91.599999984,7,2022,10,14
BE20223,2022-10-21,BE_SHOP_INT,4,64.883333322,4,2022,10,21
BE20223,2022-10-27,BE_SHOP_INT,5,106.103333322,8,2022,10,27
